"country","wave","visit","surveyt","surveyprd","zone","state","lga","ea","rururb","hhid","hhsize","nfdwater","nfdelec","nfdgas","nfdfwood","nfdchar","nfdkero","nfdliqd","nfdutil","nfdcloth","nfdfmtn","nfdrepar","nfddome","nfdpetro","nfddiesl","nfdfares","nfdtrans","nfdcomm","nfdrecre","nfdtbac","nfdrnthh","nfdinsur","fdsorby","fdmilby","fdmaizby","fdriceby","fdyamby","fdcasby","fdcereby","fdbrdby","fdtubby","fdpoulby","fdmeatby","fdfishby","fddairby","fdfatsby","fdfrutby","fdvegby","fdbeanby","fdswtby","fdbevby","fdalcby","fdrestby","fdothby","fdsorpr","fdmilpr","fdmaizpr","fdricepr","fdyampr","fdcaspr","fdcerepr","fdbrdpr","fdtubpr","fdpoulpr","fdmeatpr","fdfishpr","fddairpr","fdfatspr","fdfrutpr","fdvegpr","fdbeanpr","fdswtpr","fdbevpr","fdalcpr","fdothpr","edtexp","nfdfoth","totcons","hhweight"
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10001,7,0,0,0,0,0,695.238071986607,0,0,7085.71428571429,5462.5849609375,17380.951171875,0,43452.3794642857,0,3724.48967633929,26071.4285714286,8690.4755859375,0,0,44225.12890625,500,0,0,0,8938.77566964286,5959.18359375,2234.69391741071,0,744.89794921875,1489.7958984375,18622.4486607143,7448.97935267857,4841.83649553571,2830.61216517857,1229.08164760045,5661.22446986607,4469.38783482143,3575.51032366071,2234.69391741071,5028.06114850725,2979.591796875,40298.9799107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776.1904296875,277652.28125,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10002,8,0,0,0,0,0,4182.29150390625,0,0,5762.5,4600.59521484375,0,60833.33203125,12166.6669921875,0,6517.85693359375,7604.16650390625,6083.33349609375,2250,0,15909.939453125,0,0,0,0,6517.85693359375,3910.71435546875,1955.35717773438,0,325.892852783203,0,11732.142578125,1173.21423339844,13557.1433105469,1303.57141113281,2150.8928527832,3910.71417236328,3324.10722351074,5214.28564453125,2607.14282226563,2933.03567504883,1303.57141113281,16946.4284667969,0,0,0,0,0,0,0,0,0,11531.59375,0,0,0,0,0,0,0,0,0,0,0,0,14975,2020.83337402344,233304.171875,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10003,6,0,0,0,0,0,6083.33333333333,0,0,3966.66666666667,5851.58740234375,0,0,8111.111328125,0,2607.14290364583,4055.5556640625,0,0,0,18783.830078125,0,0,0,0,5214.28580729167,2607.14290364583,2607.14290364583,0,3128.5712890625,2607.14290364583,0,11297.6184895833,4953.57145182292,0,1738.09521484375,3563.09521484375,4736.3095703125,2346.42854817708,0,0,0,13035.7141113281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37333.33203125,5388.88916015625,150016.5625,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10004,5,0,0,0,0,0,4866.666796875,0,0,4280,5075.23779296875,0,0,7300,0,0,0,0,0,0,48000,0,0,0,0,5214.285546875,3128.571484375,4692.85703125,0,3754.285546875,3128.571484375,0,13557.1421875,5944.2857421875,0,2085.7142578125,2190,5683.571484375,3754.285546875,0,0,0,9385.71435546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17160,6866.6669921875,156067.859375,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10005,6,0,0,0,0,0,0,0,0,3883.33333333333,2787.5,0,0,24333.3333333333,0,0,26361.1119791667,0,1916.66662597656,0,12362.6220703125,1000,0,0,0,5214.28580729167,3476.1904296875,2172.61897786458,0,4345.23803710938,3476.1904296875,0,8255.95231119792,6952.380859375,6213.69026692708,3476.1904296875,3476.1904296875,5474.9999593099,2607.14290364583,521.428588867188,8647.02370198568,0,24767.8569335938,521.428588867188,0,0,0,0,0,0,0,0,0,0,0,0,0,869.047607421875,5938.49169921875,0,0,0,0,0,0,60833.33203125,1622.22216796875,231506.46875,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10006,1,0,0,0,0,0,6691.66650390625,0,0,7956.66662597656,11210.71484375,0,0,60833.33203125,0,104285.7109375,0,24333.333984375,0,0,120000,0,0,0,0,12514.2861328125,10428.5712890625,10428.5712890625,0,13035.7138671875,0,0,31285.71484375,16685.71484375,7821.4287109375,5214.28564453125,0,24507.1430664063,12514.2861328125,1825,4692.85693359375,0,102721.429199219,2607.14282226563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216.66650390625,594810.3125,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10008,8,0,0,0,0,0,3041.66674804688,0,0,1625,2438.83935546875,0,0,15208.3330078125,3041.66674804688,3258.92846679688,0,380.208343505859,1500,0,6211.0107421875,0,0,0,0,3910.71435546875,3910.71435546875,1303.57141113281,0,2933.03570556641,0,0,5214.28576660156,9776.78540039063,5735.71423339844,3258.92852783203,3258.92852783203,2672.32144165039,5214.28564453125,2998.21432495117,6354.91077423096,0,14013.3931884766,195.535720825195,0,0,0,0,0,0,0,0,5114.01123046875,0,0,0,0,744.898010253906,2444.1962890625,3375.31903076172,0,0,0,0,0,36125,3933.33325195313,159193.734375,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10009,6,0,0,0,0,0,11152.77734375,0,0,21350,8598.8095703125,3041.66674804688,0,16222.22265625,0,2172.61897786458,7097.22200520833,4055.5556640625,13400,0,30000,16750,0,0,0,4345.23795572917,2780.95247395833,3476.1904296875,0,7213.09521484375,6083.33317057292,0,7386.90494791667,7995.23811848958,9298.8095703125,1738.09521484375,5214.28564453125,5822.619140625,4866.66666666667,304.166666666667,5561.90486653646,0,13035.7141927083,521.428588867188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10166.6669921875,25041.666015625,254693.859375,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,115,670,1,10010,4,0,0,0,0,0,3345.83325195313,0,0,5250,5453.27392578125,0,0,46841.66796875,0,0,15208.3330078125,0,0,0,24232.302734375,2625,0,0,0,8473.2138671875,3910.71435546875,3910.71435546875,0,2607.14282226563,3258.92846679688,0,7821.4287109375,11732.1423339844,1564.28576660156,3910.71423339844,0,4236.60723876953,0,521.428588867188,3454.46438598633,0,62571.4267578125,651.785705566406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14775,304.166656494141,236660.578125,10576.583984375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10011,6,0,0,0,0,0,1622.22216796875,0,0,1666.66666666667,2249.40478515625,0,0,0,0,3476.1904296875,0,0,0,0,2461.26733398438,0,0,0,0,5214.28580729167,0,0,0,434.523803710938,0,0,2172.61897786458,4345.23803710938,2172.61897786458,1825,2607.14282226563,2867.85715738932,3476.1904296875,3476.1904296875,3345.8332417806,0,1738.09521484375,260.714294433594,0,0,0,0,4345.23795572917,2852.50651041667,0,0,8690.4765625,0,0,0,0,0,0,434.523803710938,0,0,0,0,0,24450,1650,87834.8046875,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10012,6,0,0,0,0,0,2433.33333333333,0,0,4250,4239.126953125,0,0,4055.5556640625,0,4345.23795572917,0,0,0,0,2461.26733398438,0,0,0,0,7300,1738.09521484375,0,0,0,0,0,1477.38102213542,3563.09529622396,782.142822265625,1477.38094075521,2607.14282226563,1303.57147216797,4692.85709635417,3476.1904296875,2563.69041951497,1738.09521484375,6083.33333333333,0,0,0,0,0,0,2852.50651041667,0,1738.09521484375,3476.1904296875,0,0,0,0,0,0,955.952392578125,0,0,0,0,0,0,2013.88891601563,71624.125,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10013,8,0,0,0,5322.91650390625,0,3041.66674804688,0,0,1975,3932.4404296875,0,0,0,0,1955.35717773438,0,0,0,0,7024.55224609375,0,0,0,0,4888.39306640625,0,0,0,2346.42846679688,3910.71435546875,0,8473.2138671875,5800.89294433594,0,2607.14282226563,1368.75,2933.03570556641,2933.03564453125,0,0,0,651.785705566406,1303.57141113281,0,0,0,0,0,3421.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,7281.25,83672.0234375,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10014,2,0,0,0,0,0,2703.70385742188,0,0,5800,10938.095703125,0,0,12166.6669921875,0,5214.28564453125,0,0,0,0,15718.0908203125,0,0,0,0,9125,15642.857421875,11732.142578125,0,4692.85693359375,7821.4287109375,0,15642.857421875,14860.7143554688,0,5214.28564453125,8603.57153320313,14208.9287109375,0,0,0,0,15642.8569335938,2607.14282226563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5041.6669921875,183377.15625,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10015,2,0,0,0,0,0,3041.66674804688,0,0,0,3906.54760742188,0,0,0,0,15642.857421875,0,0,0,0,6900,0,0,0,0,10428.5712890625,13035.7138671875,0,0,0,0,0,4953.5712890625,7039.28588867188,1564.28576660156,4171.42864990234,2607.14282226563,2346.42864990234,0,0,2998.21432495117,6517.85705566406,5214.28564453125,260.714294433594,0,0,0,0,0,5134.51220703125,0,5214.28564453125,45725.27734375,0,0,0,0,0,0,2867.85717773438,0,0,0,0,0,0,2412.5,151983,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10016,6,0,0,0,0,0,1013.88891601563,0,0,2333.33333333333,9043.888671875,0,0,13383.3333333333,0,29547.6197916667,14194.4440104167,0,0,0,12172.1064453125,0,0,0,0,2607.14290364583,0,0,2085.71435546875,1042.85713704427,0,0,0,8864.28580729167,1564.28564453125,1738.09521484375,0,4692.85717773438,2780.95247395833,260.714294433594,86.9047648111979,0,14773.8100585938,434.523803710938,0,0,0,0,0,3041.66666666667,0,0,0,0,0,0,0,0,17333.0327148438,0,0,0,869.047688802083,0,0,43683.3359375,5070.83349609375,192618.671875,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10017,4,0,0,0,0,0,4258.33349609375,0,0,3550,3979.28564453125,0,0,36500,0,84732.140625,0,0,0,0,18258.16015625,0,0,0,0,3910.71435546875,3258.92846679688,5214.28564453125,0,3258.92846679688,0,0,3910.71435546875,8473.2138671875,2346.42846679688,2607.14282226563,0,2998.21435546875,6257.14306640625,260.714294433594,1955.35717773438,0,27896.4283447266,391.071441650391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46750,3358.03564453125,274125.25,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10018,5,0,0,0,0,0,973.33330078125,0,0,0,3956,0,0,0,0,3128.571484375,0,0,0,0,8722.947265625,0,0,0,0,3128.571484375,0,0,0,7508.5712890625,0,0,0,3337.14296875,1877.1427734375,2085.7142578125,0,2711.42863769531,8342.85703125,208.571435546875,3650,0,9490.00034179687,312.857153320312,0,0,0,0,39107.14375,8386.36953125,0,0,4171.428515625,0,0,0,0,0,0,0,0,0,0,0,0,14810,3270.00024414063,129178.6484375,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,104,1364,0,10019,7,0,0,0,0,0,1738.09528459821,0,0,1214.28571428571,854.251647949219,0,0,0,0,0,0,0,171.428573608398,0,4551.73095703125,0,0,0,0,2979.591796875,0,0,0,2011.2245047433,2234.69391741071,0,2234.69391741071,6406.12248883929,1564.28571428571,2979.591796875,1340.81626674107,1191.83675711496,2979.591796875,148.979596819196,1005.61227852958,0,6704.08154296875,148.979596819196,0,0,0,0,0,2607.14285714286,0,0,4010.98911830357,0,0,0,0,0,5226.98821149554,2793.36746651786,0,0,0,0,0,0,3291.66674804688,60390.046875,11332.0537109375
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10021,5,0,0,0,0,0,486.666650390625,0,0,2840,2424.76196289063,0,0,1946.6666015625,0,3650,3650,0,0,0,4291.4169921875,0,0,0,3249.26322336126,9747.78927945877,0,0,0,1624.63161168063,0,0,2707.7192193944,11372.4208719495,0,2599.41062158948,0,5523.74743681366,3465.88082878597,0,2382.79301616476,0,2166.17541553751,216.617551799123,0,0,0,0,8123.15745327577,7465.6220179935,0,0,0,0,0,0,0,2320.90233030268,4440.65983869482,1934.08519227287,0,0,0,0,0,4600,1773.33325195313,95003.71875,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10022,6,0,0,0,0,0,608.333333333333,0,0,416.666666666667,926.984130859375,0,0,2433.33333333333,0,3041.66666666667,0,0,0,0,1919.38134765625,0,0,0,0,4345.23795572917,0,0,0,0,0,0,1303.57145182292,6430.95255533854,0,0,1738.09521484375,3910.71435546875,3476.1904296875,0,869.047607421875,0,1738.09521484375,0,0,0,11781.3880208333,0,21726.1901041667,5214.28580729167,0,0,0,0,0,0,0,1862.24495442708,0,1551.87072753906,0,0,0,0,0,5766.66650390625,4709.72216796875,85770.6328125,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10023,5,0,0,0,0,0,730,0,0,4660,7559.0478515625,0,0,0,0,0,486.666650390625,0,80014,0,2303.25756835938,0,0,0,4288.62444101271,10721.5608824503,0,0,0,3966.97771015716,0,0,1608.23421544634,13401.9513181906,4931.91807822117,2573.17478377665,0,4288.62458749709,8577.24888202543,214.431232187795,3002.0370441706,0,4288.62453866896,0,0,0,0,0,21443.1217649007,6158.56001637711,0,0,0,0,0,0,0,2297.47747500099,2358.74349966461,3201.15186722952,0,0,0,0,0,1620,5216.6669921875,199912.109375,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10024,2,0,0,0,0,0,4258.33349609375,0,0,400,5179.76171875,0,0,0,0,0,2129.16674804688,0,0,0,13955.2900390625,0,0,0,0,6678.02894974807,0,0,0,0,0,0,10684.8465194729,3205.45410346711,0,9349.24082946125,0,5609.54462431053,5609.54449083155,0,0,0,8013.63489530899,0,0,0,0,0,6678.02894974807,8013.63513944962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5433.3330078125,95197.8359375,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10025,4,0,0,0,0,0,1216.66662597656,0,0,500,4780.95263671875,760.416687011719,0,0,0,3910.71435546875,912.5,0,0,0,4253.5849609375,0,0,0,0,3422.85902006763,0,0,0,2738.2872723424,0,0,5476.57454468481,3422.85902006763,0,3012.11606908874,0,3765.14502843418,0,0,0,0,3422.85915457157,0,0,0,0,0,3422.85902006763,4792.00277209233,0,0,0,0,0,0,0,1369.1436361712,0,0,0,0,0,0,0,0,1720.83337402344,52900.37890625,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10026,2,0,0,0,0,0,6083.33349609375,0,0,1500,4236.90478515625,0,0,0,0,0,0,0,0,0,10593.322265625,0,0,0,0,6794.17377437814,0,0,0,0,0,0,15286.8909894207,19363.3955493604,0,0,0,7133.88272989367,0,0,0,0,2717.66958211441,0,0,0,0,0,0,10191.2611439882,0,0,0,0,0,0,0,7279.4722303602,0,0,0,0,0,0,0,2925,5366.6669921875,99471.96875,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10027,3,0,0,0,0,0,1622.22216796875,0,0,633.333333333333,3187.30151367188,833.333312988281,0,2433.33333333333,0,20857.1432291667,4866.66666666667,0,500,0,8459.9287109375,0,0,0,0,5214.28580729167,0,0,0,869.047607421875,0,0,0,1738.09521484375,1216.66666666667,0,0,6430.95243326823,2433.33333333333,347.619059244792,0,0,14252.380452474,86.9047648111979,0,0,0,0,6517.85677083333,18627.4915364583,0,0,0,0,0,0,0,3724.48990885417,3765.87272135417,11300.2256325086,0,0,0,0,0,733.333312988281,10302.7783203125,130954.6015625,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10028,1,0,0,0,0,0,0,0,0,0,521.428588867188,0,0,0,0,0,0,0,0,0,6743.03955078125,0,0,0,0,0,0,0,0,0,10428.5712890625,0,0,6257.14306640625,0,2607.14282226563,0,4432.14294433594,0,0,0,0,0,1042.85717773438,0,0,0,0,13035.7138671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12833.3330078125,57901.37109375,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10029,4,0,0,0,0,0,456.25,0,0,200,717.023803710938,0,0,4562.5,0,0,0,0,125,0,3005.70776367188,0,0,0,0,3258.92846679688,0,4562.5,0,2216.07147216797,0,0,0,7821.4287109375,1694.64282226563,1303.57141113281,0,1694.64288330078,0,260.714294433594,0,0,260.714294433594,260.714294433594,0,0,0,0,7702.921875,0,0,0,0,11732.142578125,0,0,0,1303.57141113281,3476.1904296875,744.898010253906,0,0,0,0,0,1125,1956.25,60441.3828125,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,106,880,0,10030,9,0,0,0,0,0,270.370361328125,0,0,1022.22222222222,665.343933105469,0,0,0,0,0,2703.70377604167,0,244.444442749023,0,1198.81579589844,0,0,0,0,5793.65060763889,0,0,0,2027.77780490451,0,0,1158.73014322917,4345.23795572917,0,405.555555555556,0,1506.34925672743,0,115.873019748264,1853.96823459201,0,4461.11116536458,173.809529622396,0,0,4447.59244791667,0,2633.47764756944,7832.30642361111,0,0,4634.92057291667,0,0,0,0,827.664442274306,4636.94661458333,434.523817274306,0,0,0,0,0,3088.88891601563,2262.77783203125,58746.0625,3172.97509765625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10031,5,0,0,0,0,0,6570,0,0,5880,4614.76220703125,0,0,2433.3333984375,0,3650,0,0,0,0,24000,0,0,0,0,5214.285546875,7300,3650,0,521.428564453125,3128.571484375,0,6257.14296875,5944.2857421875,0,3962.85703125,2294.2857421875,5683.571484375,2920,0,0,0,17728.5715820313,521.428564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800,4850,131924.53125,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10032,4,0,0,0,0,0,6083.33349609375,0,0,4300,5214.28564453125,0,0,0,0,6517.85693359375,0,0,0,0,36000,0,0,0,0,6517.85693359375,3910.71435546875,4562.5,0,2346.42846679688,0,0,7821.4287109375,11601.7858886719,0,2607.14282226563,3258.92846679688,5800.89294433594,4171.4287109375,0,0,0,16946.4284667969,1955.35717773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24375,4041.66674804688,158033.046875,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10033,3,0,0,0,6083.33333333333,0,2230.55550130208,0,0,14133.3333333333,3961.5078125,0,0,0,0,17380.9518229167,0,0,0,0,14746.2197265625,0,0,0,0,11297.6184895833,4345.23795572917,3476.1904296875,0,2607.14290364583,3476.1904296875,0,5214.28580729167,9559.52376302083,1564.28564453125,2259.52384440104,4345.23795572917,8864.28568522135,6257.142578125,347.619059244792,6865.4760538737,3476.1904296875,27809.5240885417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8955.5556640625,169256.921875,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10034,11,0,0,0,2212.12127130682,442.424227627841,3871.21200284091,0,0,4000,1208.76623535156,0,0,0,0,9480.51917613636,0,0,75454.546875,0,11570.865234375,0,0,0,0,8532.46732954545,2844.15589488636,4266.23366477273,0,1896.10387073864,1896.10387073864,0,1422.07794744318,4645.45454545455,948.051935369318,829.545454545455,474.025967684659,1374.67534845526,3792.20774147727,94.8051979758523,2299.0259177468,0,19435.0649414063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11954.5458984375,6719.69677734375,181664.6875,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10035,6,0,0,0,0,0,3568.88899739583,0,0,966.666666666667,1506.34924316406,0,0,4055.5556640625,0,4779.76204427083,0,0,0,0,12000,0,0,0,0,5214.28580729167,0,5214.28580729167,4345.23795572917,434.523803710938,0,0,1303.57145182292,5648.80924479167,782.142822265625,1042.85713704427,2607.14282226563,2520.23807779948,3476.1904296875,173.809529622396,2607.14280192057,0,6952.38102213542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23666.666015625,1365.27770996094,94231.7890625,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10036,6,0,0,0,0,0,2433.33333333333,0,0,3500,2244.44458007813,0,0,10138.888671875,0,8690.47591145833,10138.888671875,0,416.666656494141,0,24000,833.333333333333,0,0,0,39107.1432291667,0,2607.14290364583,0,3649.9999593099,1738.09521484375,7386.90494791667,14339.2862955729,11297.6188151042,4866.66650390625,4519.04760742188,5648.8095703125,6170.23797607422,3476.1904296875,869.047607421875,8255.95235188802,0,19988.0950520833,347.619059244792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40166.66796875,6108.33349609375,242938.875,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10037,3,0,0,0,2838.88899739583,0,2027.77783203125,0,0,8300,4200.39697265625,0,0,0,0,8690.47591145833,0,0,0,0,23317.373046875,0,0,0,0,6952.380859375,5214.28580729167,6083.33333333333,0,3476.1904296875,5214.28580729167,0,10428.5716145833,9907.14290364583,0,6952.38077799479,3650,7386.90478515625,6952.380859375,0,173.809529622396,0,29547.6186523438,260.714294433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505.5556640625,155080.484375,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10038,8,0,0,0,0,0,1520.83337402344,0,0,0,1716.36901855469,0,0,0,0,1303.57141113281,0,0,0,0,15000,0,0,0,0,7332.58935546875,2933.03564453125,4432.14306640625,0,4562.49987792969,1303.57141113281,0,3258.92846679688,1042.85717773438,1238.39282226563,2281.25,1629.46423339844,4432.1428527832,0,130.357147216797,977.678588867188,0,9125.00012207031,782.142883300781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13137.5,2433.33349609375,80573.6640625,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10039,5,0,0,0,0,0,2676.6666015625,0,0,2380,3517.90478515625,0,0,15573.3328125,0,35457.14375,0,0,0,0,31142.47265625,0,0,0,0,3754.285546875,6257.14296875,8342.85703125,0,1042.85712890625,2085.7142578125,0,6257.14296875,8551.42861328125,730,2294.28569335937,0,4692.85715332031,5005.714453125,208.571435546875,938.57138671875,0,20231.428125,1564.2857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12033.3330078125,174737.984375,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,111,1146,1,10040,1,0,0,0,0,0,12166.6669921875,0,0,1400,23898.80859375,0,0,8111.111328125,1216.66662597656,6517.85693359375,243333.328125,60833.33203125,0,0,120000,6000,0,0,0,10428.5712890625,0,0,0,0,10428.5712890625,0,0,26071.427734375,8342.857421875,16164.2854003906,7821.4287109375,15642.8572998047,0,0,43799.9985351563,104285.7109375,542285.708984375,5214.28564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153000,60000,1486963.625,8385.7197265625
"NGA",2,1,"LSMS-ISA2012",2012,4,1,102,536,1,10041,7,0,0,0,0,0,2085.71428571429,0,0,1885.71428571429,2737.58471679688,0,0,0,0,3724.48967633929,0,0,0,0,16100.4248046875,0,0,0,0,7448.97935267857,3724.48967633929,2234.69391741071,0,744.89794921875,1489.7958984375,0,1713.26534598214,2756.12241908482,1489.7958984375,1638.77553013393,2234.69384765625,2607.14287458147,5363.26506696429,2979.591796875,2867.85706438337,1489.7958984375,26071.4284319196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20257.142578125,1726.19055175781,115371.84375,9065.6435546875
"NGA",2,1,"LSMS-ISA2012",2012,4,1,102,536,1,10042,4,0,0,0,0,0,6083.33349609375,0,0,6550,5097.02392578125,0,0,0,0,32589.28515625,0,0,0,0,9000,0,0,0,0,5214.28564453125,3910.71435546875,1303.57141113281,0,1303.57141113281,0,0,3910.71435546875,5866.0712890625,2346.42846679688,2085.71432495117,3258.92846679688,4041.07150268555,4171.4287109375,260.714294433594,3584.82151794434,0,9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47012.5,2500,159215.171875,9065.6435546875
"NGA",2,1,"LSMS-ISA2012",2012,4,1,102,536,1,10043,6,0,0,0,0,0,6083.33333333333,0,0,1633.33333333333,2870.79370117188,0,0,4055.5556640625,0,21726.1901041667,0,0,0,0,20000,0,0,0,0,7821.42838541667,3041.66666666667,2607.14290364583,0,434.523803710938,0,0,1651.1904296875,5996.42862955729,782.142822265625,1911.90478515625,1738.09521484375,3476.19049072266,7821.42838541667,173.809529622396,2563.69041951497,1738.09521484375,15034.5236816406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26666.666015625,1513.88891601563,141342.03125,9065.6435546875
"NGA",2,1,"LSMS-ISA2012",2012,4,1,102,536,1,10044,6,0,0,0,0,0,8922.22200520833,0,0,1700,2056.74609375,0,0,4380,0,24333.3333333333,0,0,0,0,8000,0,0,0,0,3476.1904296875,6517.857421875,3476.1904296875,0,1477.38098144531,1738.09521484375,0,1738.09521484375,7126.1904296875,1564.28564453125,2172.61907958984,0,2172.61905924479,2780.95247395833,260.714294433594,1303.57145182292,0,46233.3326009115,260.714294433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1669.4443359375,139360.53125,9065.6435546875
"NGA",2,1,"LSMS-ISA2012",2012,4,1,102,536,1,10045,5,0,0,0,0,0,2920,0,0,2540,2016.66674804688,50000,0,13383.3328125,0,15642.8578125,0,0,1650,0,18253.94921875,1100,0,0,0,6257.14296875,8342.85703125,3441.428515625,0,4692.85717773438,4171.428515625,0,6778.5712890625,13035.7142578125,7508.57158203125,6361.42856445312,5318.5712890625,5840.00004882812,5005.714453125,2085.7142578125,7300.00014648438,0,54228.569921875,417.14287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.285717773438,0,0,28000,9416.6669921875,285813.46875,9065.6435546875
"NGA",2,1,"LSMS-ISA2012",2012,4,1,102,536,1,10046,5,0,0,0,0,0,3212,0,0,4180,3976.76171875,0,14600,12166.66640625,0,56314.2875,0,7300,0,0,12106.939453125,0,0,0,0,6778.57109375,5214.285546875,4171.428515625,0,1251.42856445313,2085.7142578125,0,6257.14296875,9802.85712890625,1251.42861328125,2189.99997558594,2085.7142578125,4015.00002441406,5005.714453125,208.571435546875,1355.71433105469,0,2607.14287109375,521.428564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,2043.33337402344,177202.125,9065.6435546875
